item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
Arai Quantum-X Solid Adult Street Motorcycle Helmet - Diamond Black/Large		1002ALG9DID	010115721	719.95	31	2023-10-02 06:08:40 PDT		y	1			11				B084JLWM24						B084JLWM24			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Solid Adult Street Motorcycle Helmet - Diamond Black/X-Large		1002ALJ1CYV	010115722	719.95	3	2023-10-02 06:08:40 PDT		y	1			11				B085T75NX2						B085T75NX2			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Solid Adult Street Motorcycle Helmet - Diamond Black / 2X-Large		1002AL8ATD3	010115723	719.95	10	2023-10-02 06:08:40 PDT		y	1			11				B084GWQRL1						B084GWQRL1			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Solid Adult Street Motorcycle Helmet - Diamond White/X-Small		1002ALA193K	010115724	719.95	1	2023-10-02 06:08:40 PDT		y	1			11				B084HL174H						B084HL174H			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Solid Adult Street Motorcycle Helmet - Diamond White/Medium		1002ALENTXG	010115726	719.95	6	2023-10-02 06:08:40 PDT		y	1			11				B085T1QP8W						B085T1QP8W			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Solid Adult Street Motorcycle Helmet - Diamond White / 2X-Large		1002ALI12KT	010115729	719.95	7	2023-10-02 06:08:40 PDT		y	1			11				B085SW42NB						B085SW42NB			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Solid Adult Street Motorcycle Helmet - Fluorescent Yellow/Medium		1002AL9ZDM6	010115732	729.95	2	2023-10-02 06:08:40 PDT		y	1			11				B084YZZJB4						B084YZZJB4			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Solid Adult Street Motorcycle Helmet - Fluorescent Yellow/Large		1002ALEMRLH	010115733	729.95	2	2023-10-02 06:08:40 PDT		y	1			11				B085TBL8Z9						B085TBL8Z9			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Steel Adult Street Motorcycle Helmet - Red/X-Small		1002ALHDGXS	010115736	849.95	8	2023-10-02 06:08:40 PDT		y	1			11				B08WF4NLH4						B08WF4NLH4			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Steel Adult Street Motorcycle Helmet - Red/Small		1002ALIV3HN	010115737	849.95	21	2023-10-02 06:08:40 PDT		y	1			11				B08WFG1B8V						B08WFG1B8V			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Steel Adult Street Motorcycle Helmet - Red/Medium		1002ALERT3F	010115738	849.95	33	2023-10-02 06:08:40 PDT		y	1			11				B08WDYCLCT						B08WDYCLCT			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Men's Street Motorcycle Helmet - Steel Red / Large		1002ALGBWOZ	010115739	849.95	16	2023-10-02 06:08:40 PDT		y	1			11				B08WF1BNQ4						B08WF1BNQ4			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Men's Street Motorcycle Helmet - Steel Red / X-Large		1002ALKJ429	010115740	849.95	12	2023-10-02 06:08:40 PDT		y	1			11				B08WF8R412						B08WF8R412			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Steel Adult Street Motorcycle Helmet - Red / 2X-Large		1002AL8CBZR	010115741	849.95	9	2023-10-02 06:08:40 PDT		y	1			11				B08WFD5T9Y						B08WFD5T9Y			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Men's Street Motorcycle Helmet - Steel Blue / X-Small		1002AL9Z4GO	010115742	849.95	6	2023-10-02 06:08:40 PDT		y	1			11				B08WF64M74						B08WF64M74			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Men's Street Motorcycle Helmet - Steel Blue / Small		1002ALHXKJ9	010115743	849.95	11	2023-10-02 06:08:40 PDT		y	1			11				B08WFBPH7N						B08WFBPH7N			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Steel Adult Street Motorcycle Helmet - Blue/Medium		1002AL8DBXB	010115744	849.95	26	2023-10-02 06:08:40 PDT		y	1			11				B08WFB7L4B						B08WFB7L4B			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Steel Adult Street Motorcycle Helmet - Blue/Large		1002ALIN94O	010115745	849.95	7	2023-10-02 06:08:40 PDT		y	1			11				B08WFCT1V4						B08WFCT1V4			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Steel Adult Street Motorcycle Helmet - Blue/X-Large		1002AL89E9F	010115746	849.95	4	2023-10-02 06:08:40 PDT		y	1			11				B08WF27RMT						B08WF27RMT			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Men's Street Motorcycle Helmet - Steel Blue / 2X-Large		1002ALKDYO6	010115747	849.95	3	2023-10-02 06:08:40 PDT		y	1			11				B08WDRFM3V						B08WDRFM3V			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Oriental Adult Street Motorcycle Helmet - Black Frost / 2X-Large		1002ALBRHTX	010115752	849.95	12	2023-10-02 06:08:40 PDT		y	1			11				B085WPPTP3						B085WPPTP3			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Cliff Adult Street Motorcycle Helmet - Red/White/X-Small		1002AL9YHIR	010115753	849.95	4	2023-10-02 06:08:40 PDT		y	1			11				B084ZWF1QP						B084ZWF1QP			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Drone Adult Street Motorcycle Helmet - Black Frost/Medium		1002ALBRF4Y	010115757	849.95	8	2023-10-02 06:08:40 PDT		y	1			11				B081796KSP						B081796KSP			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Drone Adult Street Motorcycle Helmet - Black Frost / 2X-Large		1002ALIZA8B	010115760	849.95	1	2023-10-02 06:08:40 PDT		y	1			11				B085TL3YZ6						B085TL3YZ6			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Men's Street Motorcycle Helmet - Dani Samurai - 2 Blue / X-Small		0928ACJU1CZ	010115773	999.95	3	2023-09-28 10:23:37 PDT		y	1			11				B096S8TN9L						B096S8TN9L			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Dani Samurai-2 '20 Adult Street Motorcycle Helmet - Blue / 2X-Large		0928ACL1BBW	010115778	999.95	2	2023-09-28 10:23:37 PDT		y	1			11				B084KWCJ4Y						B084KWCJ4Y			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Kenny Roberts Adult Street Motorcycle Helmet - Yellow/X-Small		1003ANYXUAC	010115779	999.95	2	2023-10-03 04:15:56 PDT		y	1			11				B091G1KQ2N						B091G1KQ2N			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Men's Street Motorcycle Helmet - KR-2 Black / Small		1003ANTEPMB	010115780	999.95	4	2023-10-03 04:15:56 PDT		y	1			11				B08WN4TGGQ						B08WN4TGGQ			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Kenny Roberts Adult Street Motorcycle Helmet - Yellow/Medium		1003ANS7X3K	010115781	999.95	1	2023-10-03 04:15:56 PDT		y	1			11				B08WN3XW6X						B08WN3XW6X			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Kenny Roberts Adult Street Motorcycle Helmet - Yellow/Large		1003ANZ0G42	010115782	999.95	6	2023-10-03 04:15:56 PDT		y	1			11				B08WN4ZM4Z						B08WN4ZM4Z			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Men's Street Motorcycle Helmet - KR-2 Black / X-Large		1003ANXTS9O	010115783	999.95	1	2023-10-03 04:15:56 PDT		y	1			11				B091FZLNJ9						B091FZLNJ9			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Kenny Roberts Adult Street Motorcycle Helmet - Yellow / 2X-Large		1003ANYN7RL	010115784	999.95	2	2023-10-03 04:15:56 PDT		y	1			11				B091FZSCN6						B091FZSCN6			0	DEFAULT	Migrated Template	Active
Arai Cor X Iom PLUS-2016 Rd/wt Lg		1003ANUZM21	010115785	999.95	1	2023-10-03 04:15:56 PDT		y	1			11				B077BB8V79						B077BB8V79			0	DEFAULT	Migrated Template	Active
Arai Cor X Vinales Xs		1003ANWFEV0	010115786	999.95	8	2023-10-03 04:15:56 PDT		y	1			11				B015HLNHCO						B015HLNHCO			0	DEFAULT	Migrated Template	Active
Arai Corsair X Vinales Full Face Helmet - Large		1003ANQD1EZ	010115788	999.95	5	2023-10-03 04:19:06 PDT		y	1			11				B015HLNLSO						B015HLNLSO			0	DEFAULT	Migrated Template	Active
Arai Helmets Corsair-X Vinales-2 Helmet (Red/Black, Small)		1003ANS9I2D	010115789	999.95	3	2023-10-03 04:19:06 PDT		y	1			11				B077B2VM7G						B077B2VM7G			0	DEFAULT	Migrated Template	Active
Arai Helmets Corsair-X Vinales-2 Helmet (Red/Black, X-Large)		1003AO2A0LF	010115790	999.95	1	2023-10-03 04:19:06 PDT		y	1			11				B077B9S73Q						B077B9S73Q			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - Black Frost/X-Small		1003AO08KIL	010115791	579.95	3	2023-10-03 04:19:06 PDT		y	1			11				B0844HLW6H						B0844HLW6H			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - Black Frost/X-Large		1003AO254C1	010115795	579.95	14	2023-10-03 04:19:06 PDT		y	1			11				B0844W82K1						B0844W82K1			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - Black Frost / 2X-Large		1003ANVRFJY	010115796	579.95	8	2023-10-03 04:19:06 PDT		y	1			11				B0844LRGFV						B0844LRGFV			0	DEFAULT	Migrated Template	Active
Arai Regent-X Jungle 2 Unisex-Adult Street Motorcycle Helmet - Jungle 2 / X-Small		1003ANWEKNI	010115797	709.95	10	2023-10-03 04:22:16 PDT		y	1			11				B091G11WRQ						B091G11WRQ			0	DEFAULT	Migrated Template	Active
Arai Regent-X Jungle 2 Unisex-Adult Street Motorcycle Helmet - Jungle 2 / Small		1003ANQB3PO	010115798	709.95	8	2023-10-03 04:22:16 PDT		y	1			11				B091FYJV8M						B091FYJV8M			0	DEFAULT	Migrated Template	Active
Arai Regent-X Jungle 2 Unisex-Adult Street Motorcycle Helmet - Jungle 2 / Medium		1003ANTJ2NK	010115799	709.95	26	2023-10-03 04:22:16 PDT		y	1			11				B091FWK7NX						B091FWK7NX			0	DEFAULT	Migrated Template	Active
Arai Regent-X Jungle 2 Unisex-Adult Street Motorcycle Helmet - Jungle 2 / Large		1003ANVIWIK	010115800	709.95	28	2023-10-03 04:22:16 PDT		y	1			11				B091FYJ4JS						B091FYJ4JS			0	DEFAULT	Migrated Template	Active
Arai Regent-X Jungle 2 Unisex-Adult Street Motorcycle Helmet - Jungle 2 / X-Large		1003ANY8Z15	010115801	709.95	25	2023-10-03 04:22:16 PDT		y	1			11				B091G1JWV5						B091G1JWV5			0	DEFAULT	Migrated Template	Active
Arai Regent-X Jungle 2 Unisex-Adult Street Motorcycle Helmet - Jungle 2 / 2X-Large		1003AO2A7NB	010115802	709.95	15	2023-10-03 04:22:16 PDT		y	1			11				B091FW1JBV						B091FW1JBV			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - White/X-Small		1003ANS9BZR	010115803	579.95	17	2023-10-03 04:19:06 PDT		y	1			11				B0844M2H4H						B0844M2H4H			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - White/Small		1003ANYY9VN	010115804	579.95	12	2023-10-03 04:19:06 PDT		y	1			11				B0844JLQC4						B0844JLQC4			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - White/Medium		1003ANWDPMJ	010115805	579.95	25	2023-10-03 04:19:06 PDT		y	1			11				B0844XLBGH						B0844XLBGH			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - White/Large		1003ANZ2POU	010115806	579.95	22	2023-10-03 04:19:06 PDT		y	1			11				B0844GY6PR						B0844GY6PR			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - White/X-Large		1003AO2HP2B	010115807	579.95	25	2023-10-03 04:19:06 PDT		y	1			11				B0844YJ1M8						B0844YJ1M8			0	DEFAULT	Migrated Template	Active
Arai Regent-X Solid Men's Street Motorcycle Helmet - White / 2X-Large		1003AO2MSED	010115808	579.95	18	2023-10-03 04:19:06 PDT		y	1			11				B0844KQYJF						B0844KQYJF			0	DEFAULT	Migrated Template	Active
Arai Regent-X Rock Men's Street Motorcycle Helmet - Multi / X-Small		1003ANVUG87	010115809	709.95	14	2023-10-03 04:22:16 PDT		y	1			11				B0BZQS6M5Y						B0BZQS6M5Y			0	DEFAULT	Migrated Template	Active
Arai Regent-X Rock Men's Street Motorcycle Helmet - Multi / Small		1003ANXWN3R	010115810	709.95	27	2023-10-03 04:22:16 PDT		y	1			11				B0BXYZ4FK6						B0BXYZ4FK6			0	DEFAULT	Migrated Template	Active
Arai Regent-X Rock Men's Street Motorcycle Helmet - Multi / Medium		1003AO0LAUJ	010115811	709.95	25	2023-10-03 04:22:16 PDT		y	1			11				B0BXZTNDYL						B0BXZTNDYL			0	DEFAULT	Migrated Template	Active
Arai Regent-X Rock Men's Street Motorcycle Helmet - Multi / Large		1003ANWE8MY	010115812	709.95	23	2023-10-03 04:22:16 PDT		y	1			11				B0BY11SN4X						B0BY11SN4X			0	DEFAULT	Migrated Template	Active
Arai Regent-X Rock Men's Street Motorcycle Helmet - Multi / X-Large		1003AO10KUT	010115813	709.95	24	2023-10-03 04:22:16 PDT		y	1			11				B0BXYZP8YL						B0BXYZP8YL			0	DEFAULT	Migrated Template	Active
Arai Regent-X Rock Men's Street Motorcycle Helmet - Multi / 2X-Large		1003ANYGY7X	010115814	709.95	10	2023-10-03 04:22:16 PDT		y	1			11				B0BXZ6QW4S						B0BXZ6QW4S			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - Modern Grey/X-Small		1003ANQ7GI0	010115815	579.95	6	2023-10-03 04:19:06 PDT		y	1			11				B0844DZMRP						B0844DZMRP			0	DEFAULT	Migrated Template	Active
Arai Regent X Helmet (Small) (Modern Grey)		1003ANS98Y2	010115816	579.95	25	2023-10-03 04:19:06 PDT		y	1			11				B0844XST9X						B0844XST9X			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - Modern Grey/Medium		1003ANS8P81	010115817	579.95	16	2023-10-03 04:19:06 PDT		y	1			11				B0844M7YD5						B0844M7YD5			0	DEFAULT	Migrated Template	Active
Arai Regent-X Helmet - Modern Grey - X-Large		1003ANYPZ69	010115819	579.95	22	2023-10-03 04:19:06 PDT		y	1			11				B0844WTMNF						B0844WTMNF			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - Modern Grey / 2X-Large		1003ANVNHR7	010115820	579.95	7	2023-10-03 04:22:16 PDT		y	1			11				B0844WXPBV						B0844WXPBV			0	DEFAULT	Migrated Template	Active
Arai Regent-X Solid Helmet Gun Metallic Frost X-Small Gray Gun Metallic Frost		1003ANYBLPR	010115821	579.95	3	2023-10-03 04:22:16 PDT		y	1			11				B09T572D8H						B09T572D8H			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - Gun Metallic Frost/X-Large		1003ANXOL87	010115825	579.95	14	2023-10-03 04:22:16 PDT		y	1			11				B08454DM75						B08454DM75			0	DEFAULT	Migrated Template	Active
Arai Regent-X Adult Street Motorcycle Helmet - Gun Metallic Frost / 2X-Large		1003ANTIF8T	010115826	579.95	8	2023-10-03 04:22:16 PDT		y	1			11				B0844GJNV4						B0844GJNV4			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Fluorescent Yellow/X-Small		1003ANWEQBU	010115827	709.95	10	2023-10-03 04:22:16 PDT		y	1			11				B0852W23XZ						B0852W23XZ			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Fluorescent Yellow/Small		1003ANZ0R8X	010115828	709.95	15	2023-10-03 04:22:16 PDT		y	1			11				B0852VVT5W						B0852VVT5W			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Fluorescent Yellow/Medium		1003ANW7A8P	010115829	709.95	28	2023-10-03 04:22:16 PDT		y	1			11				B0852W3MYF						B0852W3MYF			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Fluorescent Yellow/Large		1003AO0W38E	010115830	709.95	22	2023-10-03 04:22:16 PDT		y	1			11				B0852VS9NV						B0852VS9NV			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Fluorescent Yellow/X-Large		1003ANWE11B	010115831	709.95	16	2023-10-03 04:22:16 PDT		y	1			11				B0852VQKSW						B0852VQKSW			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Fluorescent Yellow / 2X-Large		1003ANQBPPO	010115832	709.95	2	2023-10-03 04:22:16 PDT		y	1			11				B0852VNH5N						B0852VNH5N			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Red/X-Small		1003AO2P9F6	010115833	709.95	6	2023-10-03 04:22:16 PDT		y	1			11				B0852VV3G4						B0852VV3G4			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Red/Small		1003ANZ3V9J	010115834	709.95	9	2023-10-03 04:22:16 PDT		y	1			11				B0852VVQXZ						B0852VVQXZ			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Red/Medium		1003ANYZAMY	010115835	709.95	22	2023-10-03 04:27:27 PDT		y	1			11				B0852VS8CC						B0852VS8CC			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Red/Large		1003ANQBGWY	010115836	709.95	8	2023-10-03 04:27:27 PDT		y	1			11				B0852VPXRR						B0852VPXRR			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Red/X-Large		1003ANTIM7J	010115837	709.95	7	2023-10-03 04:27:27 PDT		y	1			11				B0852VXJYP						B0852VXJYP			0	DEFAULT	Migrated Template	Active
Arai Regent-X Patch Adult Street Motorcycle Helmet - Matte Red / 2X-Large		1003ANWE9DH	010115838	709.95	6	2023-10-03 04:27:27 PDT		y	1			11				B0852VV78K						B0852VV78K			0	DEFAULT	Migrated Template	Active
Arai Regent-X Sensation Adult Street Motorcycle Helmet - Red Frost/X-Small		1003ANTIQGW	010115839	709.95	2	2023-10-03 04:22:16 PDT		y	1			11				B0819YRT39						B0819YRT39			0	DEFAULT	Migrated Template	Active
Arai Regent-X Sensation Adult Street Motorcycle Helmet - Blue Frost/X-Small		1003ANTJSD4	010115843	709.95	1	2023-10-03 04:22:16 PDT		y	1			11				B081BB19BK						B081BB19BK			0	DEFAULT	Migrated Template	Active
Arai Regent-X Sensation Adult Street Motorcycle Helmet - Yellow Frost/Medium		1003ANYN9BN	010115848	709.95	12	2023-10-03 04:22:16 PDT		y	1			11				B081BCRHM6						B081BCRHM6			0	DEFAULT	Migrated Template	Active
Arai Regent-X Sensation Adult Street Motorcycle Helmet - Yellow Frost/Large		1003ANXOEE4	010115849	709.95	3	2023-10-03 04:22:16 PDT		y	1			11				B081BC35Q1						B081BC35Q1			0	DEFAULT	Migrated Template	Active
Arai Regent-X Sensation Adult Street Motorcycle Helmet - Yellow Frost/X-Large		1003ANQB9TM	010115850	709.95	4	2023-10-03 04:22:16 PDT		y	1			11				B081BBNLLW						B081BBNLLW			0	DEFAULT	Migrated Template	Active
Arai Regent-X Bend Adult Street Motorcycle Helmet - Red/Small		1003ANTHTAQ	010115851	709.95	5	2023-10-03 04:22:16 PDT		y	1			11				B0841VN3M6						B0841VN3M6			0	DEFAULT	Migrated Template	Active
Arai Regent-X Bend Adult Street Motorcycle Helmet - Blue/Large		1003ANS8KIG	010115858	709.95	1	2023-10-03 04:22:16 PDT		y	1			11				B0841VDQ9N						B0841VDQ9N			0	DEFAULT	Migrated Template	Active
Arai Regent-X Bend Adult Street Motorcycle Helmet - Silver/X-Small		1003ANWGNDZ	010115860	709.95	2	2023-10-03 04:22:16 PDT		y	1			11				B0841VQ7ZX						B0841VQ7ZX			0	DEFAULT	Migrated Template	Active
Arai Regent-X Bend Adult Street Motorcycle Helmet - Silver/Small		1003ANS82FE	010115861	709.95	1	2023-10-03 04:22:16 PDT		y	1			11				B0841VY2C2						B0841VY2C2			0	DEFAULT	Migrated Template	Active
Arai Regent-X Bend Adult Street Motorcycle Helmet - Silver/Medium		1003ANUSCLY	010115862	709.95	10	2023-10-03 04:22:16 PDT		y	1			11				B0841VNKZM						B0841VNKZM			0	DEFAULT	Migrated Template	Active
Arai Regent-X Bend Adult Street Motorcycle Helmet - Silver / 2X-Large		1003ANYXD8E	010115864	709.95	5	2023-10-03 04:22:16 PDT		y	1			11				B0841VPPLY						B0841VPPLY			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Haga GP Adult Street Motorcycle Helmet - Red/Silver/X-Small		0929AESXB7U	010115865	999.95	6	2023-09-29 06:37:08 PDT		y	1			11				B08KGX83S1						B08KGX83S1			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Haga GP Adult Street Motorcycle Helmet - Red/Silver/Small		0928ACM59YE	010115866	999.95	11	2023-09-28 10:23:37 PDT		y	1			11				B08KFP5V27						B08KFP5V27			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Haga GP Adult Street Motorcycle Helmet - Red/Silver/Medium		0928ACPMVGO	010115867	999.95	10	2023-09-28 10:23:37 PDT		y	1			11				B08L44QPJ8						B08L44QPJ8			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Haga GP Adult Street Motorcycle Helmet - Red/Silver/Large		0928ACMF3YO	010115868	999.95	11	2023-09-28 10:23:37 PDT		y	1			11				B08L445SWZ						B08L445SWZ			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Haga GP Adult Street Motorcycle Helmet - Red/Silver/X-Large		0928ACNKWHI	010115869	999.95	6	2023-09-28 10:23:37 PDT		y	1			11				B08L3TX955						B08L3TX955			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Haga GP Adult Street Motorcycle Helmet - Red/Silver / 2X-Large		0928ACPM22S	010115870	999.95	2	2023-09-28 10:23:37 PDT		y	1			11				B08KGSYBQY						B08KGSYBQY			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Nakagami 3 Adult Street Motorcycle Helmet - Multicolored/X-Small		1003ANWE4KS	010115871	999.95	5	2023-10-03 04:15:56 PDT		y	1			11				B08V18W47R						B08V18W47R			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Nakagami 3 Adult Street Motorcycle Helmet - Multicolored/Medium		1003ANY4SNA	010115873	999.95	6	2023-10-03 04:15:56 PDT		y	1			11				B08TZRMXTY						B08TZRMXTY			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Nakagami 3 Adult Street Motorcycle Helmet - Multicolored/Large		1003ANQC1GL	010115874	999.95	10	2023-10-03 04:15:56 PDT		y	1			11				B08TZD4Q9X						B08TZD4Q9X			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Nakagami 3 Adult Street Motorcycle Helmet - Multicolored/X-Large		1003ANWF71B	010115875	999.95	7	2023-10-03 04:15:56 PDT		y	1			11				B08TZXYGZN						B08TZXYGZN			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Nakagami 3 Adult Street Motorcycle Helmet - Multicolored / 2X-Large		1003ANTH9S1	010115876	999.95	8	2023-10-03 04:15:56 PDT		y	1			11				B08TZZGFXH						B08TZZGFXH			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Tatsuki Adult Street Motorcycle Helmet - Black Frost/X-Small		0929AF2MM9I	010115877	999.95	5	2023-09-29 09:42:38 PDT		y	1			11				B08V1S18J1						B08V1S18J1			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Tatsuki Adult Street Motorcycle Helmet - Black Frost/Small		0929AEW5ZXI	010115878	999.95	5	2023-09-29 09:42:38 PDT		y	1			11				B08TZY5J4F						B08TZY5J4F			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Tatsuki Adult Street Motorcycle Helmet - Black Frost/Medium		0929AF6L0DA	010115879	999.95	8	2023-09-29 09:42:38 PDT		y	1			11				B08TZQP4NG						B08TZQP4NG			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Tatsuki Adult Street Motorcycle Helmet - Black Frost/Large		1003ANYXUAJ	010115880	999.95	12	2023-10-03 04:15:56 PDT		y	1			11				B08V165RYD						B08V165RYD			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Tatsuki Adult Street Motorcycle Helmet - Black Frost/X-Large		1003ANXWLMZ	010115881	999.95	3	2023-10-03 04:15:56 PDT		y	1			11				B08TZYZKHR						B08TZYZKHR			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Tatsuki Adult Street Motorcycle Helmet - Black Frost / 2X-Large		1003ANS8OGG	010115882	999.95	5	2023-10-03 04:15:56 PDT		y	1			11				B08V1N1CJK						B08V1N1CJK			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Takumi Adult Street Motorcycle Helmet - Takumi/Small		1003ANQ5V1E	010115884	999.95	4	2023-10-03 04:15:56 PDT		y	1			11				B08J1BRL46						B08J1BRL46			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Takumi Adult Street Motorcycle Helmet - Takumi/Medium		1003AO0CVMM	010115885	999.95	5	2023-10-03 04:15:56 PDT		y	1			11				B08J1NL5PZ						B08J1NL5PZ			0	DEFAULT	Migrated Template	Active
